,,,,,,,
"COUNTY
_CODE","
COUNTY_NAME",CONST_ CODE,"
CONSTITUENCY_NAME",CAW_ CODE,"
CAW_NAME","
VOTERS",NO. OF POLLING STATIONS
30,BARINGO,158,BARINGO NORTH,792,BARTABWA,5427,33
30,BARINGO,159,BARINGO CENTRAL,793,KABARNET,12669,41
30,BARINGO,159,BARINGO CENTRAL,794,SACHO,5180,20
30,BARINGO,159,BARINGO CENTRAL,795,TENGES,5128,22
30,BARINGO,159,BARINGO CENTRAL,796,EWALEL/CHAPCHAP,8176,23
30,BARINGO,159,BARINGO CENTRAL,797,KAPROPITA,7235,29
30,BARINGO,160,BARINGO SOUTH,798,MARIGAT,13076,54
30,BARINGO,160,BARINGO SOUTH,799,ILCHAMUS,7009,19
30,BARINGO,160,BARINGO SOUTH,800,MOCHONGOI,10948,39
30,BARINGO,160,BARINGO SOUTH,801,MUKUTANI,4129,20
30,BARINGO,161,MOGOTIO,802,MOGOTIO,14688,59
30,BARINGO,161,MOGOTIO,803,EMINING,8875,48
30,BARINGO,161,MOGOTIO,804,KISANANA,8713,48
30,BARINGO,162,ELDAMA RAVINE,805,LEMBUS,10801,32
30,BARINGO,162,ELDAMA RAVINE,806,LEMBUS KWEN,9139,28
30,BARINGO,162,ELDAMA RAVINE,807,RAVINE,9599,22
30,BARINGO,162,ELDAMA RAVINE,808,MUMBERES/MAJI MAZURI,9412,23
,,,,,,,
30,BARINGO,162,ELDAMA RAVINE,809,LEMBUS/PERKERRA,9246,27
30,BARINGO,162,ELDAMA RAVINE,810,KOIBATEK,6545,22
31,LAIKIPIA,163,LAIKIPIA WEST,811,OL-MORAN,9242,22
31,LAIKIPIA,163,LAIKIPIA WEST,812,RUMURUTI TOWNSHIP,11070,22
31,LAIKIPIA,163,LAIKIPIA WEST,813,GITHIGA,15441,30
31,LAIKIPIA,163,LAIKIPIA WEST,814,MARMANET,25478,51
31,LAIKIPIA,163,LAIKIPIA WEST,815,IGWAMITI,40585,78
31,LAIKIPIA,163,LAIKIPIA WEST,816,SALAMA,9114,23
31,LAIKIPIA,164,LAIKIPIA EAST,817,NGOBIT,16771,39
31,LAIKIPIA,164,LAIKIPIA EAST,818,TIGITHI,17014,35
31,LAIKIPIA,164,LAIKIPIA EAST,819,THINGITHU,16993,32
31,LAIKIPIA,164,LAIKIPIA EAST,820,NANYUKI,26732,47
31,LAIKIPIA,164,LAIKIPIA EAST,821,UMANDE,11376,24
31,LAIKIPIA,165,LAIKIPIA NORTH,822,SOSIAN,18808,45
31,LAIKIPIA,165,LAIKIPIA NORTH,823,SEGERA,11336,24
31,LAIKIPIA,165,LAIKIPIA NORTH,824,MUGOGODO WEST,5583,23
31,LAIKIPIA,165,LAIKIPIA NORTH,825,MUGOGODO EAST,10944,36
32,NAKURU,166,MOLO,826,MARIASHONI,7706,16
32,NAKURU,166,MOLO,827,ELBURGON,23789,41
32,NAKURU,166,MOLO,828,TURI,14076,28
32,NAKURU,166,MOLO,829,MOLO,25421,50
32,NAKURU,167,NJORO,830,MAU NAROK,21471,37
32,NAKURU,167,NJORO,831,MAUCHE,15148,30
32,NAKURU,167,NJORO,832,KIHINGO,9636,18
32,NAKURU,167,NJORO,833,NESSUIT,8187,16
32,NAKURU,167,NJORO,834,LARE,14831,29
32,NAKURU,167,NJORO,835,NJORO,35414,61
32,NAKURU,168,NAIVASHA,836,BIASHARA,10846,21
,,,,,,,
32,NAKURU,168,NAIVASHA,837,HELLS GATE,24885,42
32,NAKURU,168,NAIVASHA,838,LAKE VIEW,18642,30
32,NAKURU,168,NAIVASHA,839,MAI MAHIU,19805,36
32,NAKURU,168,NAIVASHA,840,MAIELLA,14284,30
32,NAKURU,168,NAIVASHA,841,OLKARIA,14405,24
32,NAKURU,168,NAIVASHA,842,NAIVASHA EAST,14059,26
32,NAKURU,168,NAIVASHA,843,VIWANDANI,28123,47
32,NAKURU,169,GILGIL,844,GILGIL,26166,45
32,NAKURU,169,GILGIL,845,ELEMENTAITA,13690,27
32,NAKURU,169,GILGIL,846,MBARUK/EBURU,19577,40
32,NAKURU,169,GILGIL,847,MALEWA WEST,13057,25
32,NAKURU,169,GILGIL,848,MURINDATI,12850,25
32,NAKURU,170,KURESOI SOUTH,849,AMALO,10815,22
32,NAKURU,170,KURESOI SOUTH,850,KERINGET,17231,35
32,NAKURU,170,KURESOI SOUTH,851,KIPTAGICH,13500,26
32,NAKURU,170,KURESOI SOUTH,852,TINET,14115,32
32,NAKURU,171,KURESOI NORTH,853,KIPTORORO,15196,32
32,NAKURU,171,KURESOI NORTH,854,NYOTA,20137,42
32,NAKURU,171,KURESOI NORTH,855,SIRIKWA,10661,19
32,NAKURU,171,KURESOI NORTH,856,KAMARA,15350,29
32,NAKURU,172,SUBUKIA,857,SUBUKIA,17942,40
32,NAKURU,172,SUBUKIA,858,WASEGES,14476,42
32,NAKURU,172,SUBUKIA,859,KABAZI,19164,48
32,NAKURU,173,RONGAI,860,MENENGAI WEST,18537,36
32,NAKURU,173,RONGAI,861,SOIN,12852,34
32,NAKURU,173,RONGAI,862,VISOI,18556,45
32,NAKURU,173,RONGAI,863,MOSOP,18353,41
32,NAKURU,173,RONGAI,864,SOLAI,8864,26
,,,,,,,
32,NAKURU,174,BAHATI,865,DUNDORI,14330,31
32,NAKURU,174,BAHATI,866,KABATINI,11746,24
32,NAKURU,174,BAHATI,867,KIAMAINA,24936,45
32,NAKURU,174,BAHATI,868,LANET/UMOJA,18192,33
32,NAKURU,174,BAHATI,869,BAHATI,18304,36
32,NAKURU,175,NAKURU TOWN WEST,870,BARUT,4618,9
32,NAKURU,175,NAKURU TOWN WEST,871,LONDON,18275,29
32,NAKURU,175,NAKURU TOWN WEST,872,KAPTEMBWO,34884,56
32,NAKURU,175,NAKURU TOWN WEST,873,KAPKURES,7964,14
32,NAKURU,175,NAKURU TOWN WEST,874,RHODA,13332,21
32,NAKURU,175,NAKURU TOWN WEST,875,SHAABAB,18476,30
32,NAKURU,176,NAKURU TOWN EAST,876,BIASHARA,31796,54
32,NAKURU,176,NAKURU TOWN EAST,877,KIVUMBINI,13249,23
32,NAKURU,176,NAKURU TOWN EAST,878,FLAMINGO,18296,28
32,NAKURU,176,NAKURU TOWN EAST,879,MENENGAI,21803,35
32,NAKURU,176,NAKURU TOWN EAST,880,NAKURU EAST,27600,45
33,NAROK,177,KILGORIS,881,KILGORIS CENTRAL,15894,40
33,NAROK,177,KILGORIS,882,KEYIAN,8559,22
33,NAROK,177,KILGORIS,883,ANGATA BARIKOI,9560,21
33,NAROK,177,KILGORIS,884,SHANKOE,11004,24
33,NAROK,177,KILGORIS,885,KIMINTET,9050,22
33,NAROK,177,KILGORIS,886,LOLGORIAN,13012,36
33,NAROK,178,EMURUA DIKIRR,887,ILKERIN,10949,22
33,NAROK,178,EMURUA DIKIRR,888,OLOlMASANI,9981,23
33,NAROK,178,EMURUA DIKIRR,889,MOGONDO,6394,13
33,NAROK,178,EMURUA DIKIRR,890,KAPSASIAN,8207,17
33,NAROK,179,NAROK NORTH,891,OLPUSIMORU,8380,18
33,NAROK,179,NAROK NORTH,892,OLOKURTO,8940,20
,,,,,,,
33,NAROK,179,NAROK NORTH,893,NAROK TOWN,27547,47
33,NAROK,179,NAROK NORTH,894,NKARETA,7668,17
33,NAROK,179,NAROK NORTH,895,OLORROPIL,12462,27
33,NAROK,179,NAROK NORTH,896,MELILI,13383,33
33,NAROK,180,NAROK EAST,897,MOSIRO,12032,25
33,NAROK,180,NAROK EAST,898,ILDAMAT,8282,20
33,NAROK,180,NAROK EAST,899,KEEKONYOKIE,10230,20
33,NAROK,180,NAROK EAST,900,SUSWA,9015,19
33,NAROK,181,NAROK SOUTH,901,MAJIMOTO/NAROOSURA,17176,42
33,NAROK,181,NAROK SOUTH,902,OLOLULUNG'A,13623,28
33,NAROK,181,NAROK SOUTH,903,MELELO,9802,20
33,NAROK,181,NAROK SOUTH,904,LOITA,9444,23
33,NAROK,181,NAROK SOUTH,905,SOGOO,8980,18
33,NAROK,181,NAROK SOUTH,906,SAGAMIAN,6747,12
33,NAROK,182,NAROK WEST,907,ILMOTIOK,16178,35
33,NAROK,182,NAROK WEST,908,MARA,13929,28
33,NAROK,182,NAROK WEST,909,SIANA,14696,34
33,NAROK,182,NAROK WEST,910,NAIKARRA,10606,24
34,KAJIADO,183,KAJIADO NORTH,911,OLKERI,30292,51
34,KAJIADO,183,KAJIADO NORTH,912,ONGATA RONGAI,26384,39
34,KAJIADO,183,KAJIADO NORTH,913,NKAIMURUNYA,32274,50
34,KAJIADO,183,KAJIADO NORTH,914,OLOOLUA,18005,28
34,KAJIADO,183,KAJIADO NORTH,915,NGONG,20998,33
34,KAJIADO,184,KAJIADO CENTRAL,916,PURKO,3668,10
34,KAJIADO,184,KAJIADO CENTRAL,917,ILDAMAT,8016,17
34,KAJIADO,184,KAJIADO CENTRAL,918,DALALEKUTUK,14309,31
34,KAJIADO,184,KAJIADO CENTRAL,919,MATAPATO NORTH,15003,34
34,KAJIADO,184,KAJIADO CENTRAL,920,MATAPATO SOUTH,15438,33
,,,,,,,
34,KAJIADO,185,KAJIADO EAST,921,KAPUTIEI NORTH,19942,35
34,KAJIADO,185,KAJIADO EAST,922,KITENGELA,36831,54
34,KAJIADO,185,KAJIADO EAST,923,OLOOSIRKON/SHOLINKE,28244,45
34,KAJIADO,185,KAJIADO EAST,924,KENYAWA-POKA,9812,29
34,KAJIADO,185,KAJIADO EAST,925,IMARORO,7975,21
34,KAJIADO,186,KAJIADO WEST,926,KEEKONYOKIE,28019,56
34,KAJIADO,186,KAJIADO WEST,927,ILOODOKILANI,7885,23
34,KAJIADO,186,KAJIADO WEST,928,MAGADI,9853,27
34,KAJIADO,186,KAJIADO WEST,929,EWUASO OoNKIDONG'I,14881,33
34,KAJIADO,186,KAJIADO WEST,930,MOSIRO,3388,9
34,KAJIADO,187,KAJIADO SOUTH,931,ENTONET/LENKISIM,10386,26
34,KAJIADO,187,KAJIADO SOUTH,932,MBIRIKANI/ESELENKEI,8504,22
34,KAJIADO,187,KAJIADO SOUTH,933,KUKU,15972,36
34,KAJIADO,187,KAJIADO SOUTH,934,ROMBO,15498,35
34,KAJIADO,187,KAJIADO SOUTH,935,KIMANA,9616,20
35,KERICHO,188,KIPKELION EAST,936,LONDIANI,12453,26
35,KERICHO,188,KIPKELION EAST,937,KEDOWA/KIMUGUL,19483,41
35,KERICHO,188,KIPKELION EAST,938,CHEPSEON,16462,36
35,KERICHO,188,KIPKELION EAST,939,TENDENO/SORGET,8088,16
35,KERICHO,189,KIPKELION WEST,940,KUNYAK,7720,18
35,KERICHO,189,KIPKELION WEST,941,KAMASIAN,10172,24
35,KERICHO,189,KIPKELION WEST,942,KIPKELION,13362,29
35,KERICHO,189,KIPKELION WEST,943,CHILCHILA,15258,35
35,KERICHO,190,AINAMOI,944,KAPSOIT,14190,28
35,KERICHO,190,AINAMOI,945,AINAMOI,8777,20
35,KERICHO,190,AINAMOI,946,KAPKUGERWET,16336,31
35,KERICHO,190,AINAMOI,947,KIPCHEBOR,15519,30
35,KERICHO,190,AINAMOI,948,KIPCHIMCHIM,6614,12
,,,,,,,
35,KERICHO,190,AINAMOI,949,KAPSAOS,14085,28
35,KERICHO,191,BURETI,950,KISIARA,11006,22
35,KERICHO,191,BURETI,951,TEBESONIK,9829,24
35,KERICHO,191,BURETI,952,CHEBOIN,11391,25
35,KERICHO,191,BURETI,953,CHEMOSOT,13995,29
35,KERICHO,191,BURETI,954,LITEIN,14124,30
35,KERICHO,191,BURETI,955,CHEPLANGET,11509,24
35,KERICHO,191,BURETI,956,KAPKATET,10563,23
35,KERICHO,192,BELGUT,957,WALDAI,17392,30
35,KERICHO,192,BELGUT,958,KABIANGA,18591,36
35,KERICHO,192,BELGUT,959,CHEPTORORIET/SERETUT,10770,20
35,KERICHO,192,BELGUT,960,CHAIK,10897,22
35,KERICHO,192,BELGUT,961,KAPSUSER,9949,19
35,KERICHO,193,SIGOWET/SOIN,962,SIGOWET,16345,34
35,KERICHO,193,SIGOWET/SOIN,963,KAPLELARTET,13518,27
35,KERICHO,193,SIGOWET/SOIN,964,SOLIAT,8190,18
35,KERICHO,193,SIGOWET/SOIN,965,SOIN,9080,23
36,BOMET,194,SOTIK,966,NDANAI/ABOSI,14370,35
36,BOMET,194,SOTIK,967,CHEMAGEL,16099,34
36,BOMET,194,SOTIK,968,KIPSONOI,14542,36
36,BOMET,194,SOTIK,969,KAPLETUNDO,18129,41
36,BOMET,194,SOTIK,970,RONGENA/MANARET,10174,25
36,BOMET,195,CHEPALUNGU,971,KONG'ASIS,11940,29
36,BOMET,195,CHEPALUNGU,972,NYANGORES,16540,38
36,BOMET,195,CHEPALUNGU,973,SIGOR,13744,33
36,BOMET,195,CHEPALUNGU,974,CHEBUNYO,13792,31
36,BOMET,195,CHEPALUNGU,975,SIONGIROI,12528,29
36,BOMET,196,BOMET EAST,976,MERIGI,12616,25
,,,,,,,
36,BOMET,196,BOMET EAST,977,KEMBU,10709,25
36,BOMET,196,BOMET EAST,978,LONGISA,12017,25
36,BOMET,196,BOMET EAST,979,KIPRERES,9865,23
36,BOMET,196,BOMET EAST,980,CHEMANER,7655,17
36,BOMET,197,BOMET CENTRAL,981,SILIBWET TOWNSHIP,14758,29
36,BOMET,197,BOMET CENTRAL,982,NDARAWETA,10306,21
36,BOMET,197,BOMET CENTRAL,983,SINGORWET,10430,23
36,BOMET,197,BOMET CENTRAL,984,CHESOEN,15208,32
36,BOMET,197,BOMET CENTRAL,985,MUTARAKWA,9413,21
36,BOMET,198,KONOIN,986,CHEPCHABAS,10166,22
36,BOMET,198,KONOIN,987,KIMULOT,10723,23
36,BOMET,198,KONOIN,988,MOGOGOSIEK,15411,35
36,BOMET,198,KONOIN,989,BOITO,15058,34
36,BOMET,198,KONOIN,990,EMBOMOS,15819,42
37,KAKAMEGA,199,LUGARI,991,MAUTUMA,11694,27
37,KAKAMEGA,199,LUGARI,992,LUGARI,13737,26
37,KAKAMEGA,199,LUGARI,993,LUMAKANDA,15479,29
37,KAKAMEGA,199,LUGARI,994,CHEKALINI,11089,24
37,KAKAMEGA,199,LUGARI,995,CHEVAYWA,13180,28
37,KAKAMEGA,199,LUGARI,996,LWANDETI,11822,25
37,KAKAMEGA,200,LIKUYANI,997,LIKUYANI,14601,28
37,KAKAMEGA,200,LIKUYANI,998,SANGO,10795,21
37,KAKAMEGA,200,LIKUYANI,999,KONGONI,12481,22
37,KAKAMEGA,200,LIKUYANI,1000,NZOIA,14934,28
37,KAKAMEGA,200,LIKUYANI,1001,SINOKO,10500,21
37,KAKAMEGA,201,MALAVA,1002,WEST KABRAS,10226,20
37,KAKAMEGA,201,MALAVA,1003,CHEMUCHE,12543,23
37,KAKAMEGA,201,MALAVA,1004,EAST KABRAS,8633,17
,,,,,,,
37,KAKAMEGA,201,MALAVA,1005,BUTALI/CHEGULO,13691,28
37,KAKAMEGA,201,MALAVA,1006,MANDA-SHIVANGA,12450,24
37,KAKAMEGA,201,MALAVA,1007,SHIRUGU-MUGAI,10183,19
37,KAKAMEGA,201,MALAVA,1008,SOUTH KABRAS,14410,29
37,KAKAMEGA,202,LURAMBI,1009,BUTSOTSO EAST,10070,24
37,KAKAMEGA,202,LURAMBI,1010,BUTSOTSO SOUTH,7997,19
37,KAKAMEGA,202,LURAMBI,1011,BUTSOTSO CENTRAL,12640,30
37,KAKAMEGA,202,LURAMBI,1012,SHEYWE,27515,51
37,KAKAMEGA,202,LURAMBI,1013,MAHIAKALO,8063,15
37,KAKAMEGA,202,LURAMBI,1014,SHIRERE,13752,27
37,KAKAMEGA,203,NAVAKHOLO,1015,INGOSTSE-MATHIA,8485,18
37,KAKAMEGA,203,NAVAKHOLO,1016,SHINOYI-SHIKOMARI-ESUMEYIA,9988,22
37,KAKAMEGA,203,NAVAKHOLO,1017,BUNYALA WEST,14027,31
37,KAKAMEGA,203,NAVAKHOLO,1018,BUNYALA EAST,9106,20
37,KAKAMEGA,203,NAVAKHOLO,1019,BUNYALA CENTRAL,12014,27
37,KAKAMEGA,204,MUMIAS WEST,1020,MUMIAS CENTRAL,15292,32
37,KAKAMEGA,204,MUMIAS WEST,1021,MUMIAS NORTH,6982,11
37,KAKAMEGA,204,MUMIAS WEST,1022,ETENJE,11896,24
37,KAKAMEGA,204,MUMIAS WEST,1023,MUSANDA,13322,25
37,KAKAMEGA,205,MUMIAS EAST,1024,LUSHEYA/LUBINU,15543,30
37,KAKAMEGA,205,MUMIAS EAST,1025,MALAHA/ISONGO/MAKUNGA,14132,32
37,KAKAMEGA,205,MUMIAS EAST,1026,EAST WANGA,15705,29
37,KAKAMEGA,206,MATUNGU,1027,KOYONZO,16136,30
37,KAKAMEGA,206,MATUNGU,1028,KHOLERA,11792,23
37,KAKAMEGA,206,MATUNGU,1029,KHALABA,8028,15
37,KAKAMEGA,206,MATUNGU,1030,MAYONI,12738,23
37,KAKAMEGA,206,MATUNGU,1031,NAMAMALI,13034,24
37,KAKAMEGA,207,BUTERE,1032,MARAMA WEST,14667,27
,,,,,,,
37,KAKAMEGA,207,BUTERE,1033,MARAMA CENTRAL,18848,36
37,KAKAMEGA,207,BUTERE,1034,MARENYO - SHIANDA,9845,20
37,KAKAMEGA,207,BUTERE,1035,MARAMA NORTH,9857,21
37,KAKAMEGA,207,BUTERE,1036,MARAMA SOUTH,9739,20
37,KAKAMEGA,208,KHWISERO,1037,KISA NORTH,9364,23
37,KAKAMEGA,208,KHWISERO,1038,KISA EAST,9011,20
37,KAKAMEGA,208,KHWISERO,1039,KISA WEST,9615,20
37,KAKAMEGA,208,KHWISERO,1040,KISA CENTRAL,20930,42
37,KAKAMEGA,209,SHINYALU,1041,ISUKHA NORTH,11208,22
37,KAKAMEGA,209,SHINYALU,1042,MURHANDA,12026,24
37,KAKAMEGA,209,SHINYALU,1043,ISUKHA CENTRAL,14871,29
37,KAKAMEGA,209,SHINYALU,1044,ISUKHA SOUTH,15221,31
37,KAKAMEGA,209,SHINYALU,1045,ISUKHA EAST,8783,19
37,KAKAMEGA,209,SHINYALU,1046,ISUKHA WEST,9147,19
37,KAKAMEGA,210,IKOLOMANI,1047,IDAKHO SOUTH,9580,21
37,KAKAMEGA,210,IKOLOMANI,1048,IDAKHO EAST,13059,28
37,KAKAMEGA,210,IKOLOMANI,1049,IDAKHO NORTH,11824,25
37,KAKAMEGA,210,IKOLOMANI,1050,IDAKHO CENTRAL,15436,29
38,VIHIGA,211,VIHIGA,1051,LUGAGA-WAMULUMA,15358,30
38,VIHIGA,211,VIHIGA,1052,SOUTH MARAGOLI,9072,18
38,VIHIGA,211,VIHIGA,1053,CENTRAL MARAGOLI,11833,21
38,VIHIGA,211,VIHIGA,1054,MUNGOMA,9046,17
38,VIHIGA,212,SABATIA,1055,LYADUYWA/IZAVA,13393,27
38,VIHIGA,212,SABATIA,1056,WEST SABATIA,10657,19
38,VIHIGA,212,SABATIA,1057,CHAVAKALI,8866,18
38,VIHIGA,212,SABATIA,1058,NORTH MARAGOLI,9201,17
38,VIHIGA,212,SABATIA,1059,WODANGA,10296,23
38,VIHIGA,212,SABATIA,1060,BUSALI,10622,24
,,,,,,,
38,VIHIGA,213,HAMISI,1061,SHIRU,11470,23
38,VIHIGA,213,HAMISI,1062,GISAMBAI,9102,21
38,VIHIGA,213,HAMISI,1063,SHAMAKHOKHO,13340,27
38,VIHIGA,213,HAMISI,1064,BANJA,11367,22
38,VIHIGA,213,HAMISI,1065,MUHUDU,8114,16
38,VIHIGA,213,HAMISI,1066,TAMBUA,10042,20
38,VIHIGA,213,HAMISI,1067,JEPKOYAI,9922,19
38,VIHIGA,214,LUANDA,1068,LUANDA TOWNSHIP,9018,16
38,VIHIGA,214,LUANDA,1069,WEMILABI,10410,22
38,VIHIGA,214,LUANDA,1070,MWIBONA,8711,17
38,VIHIGA,214,LUANDA,1071,LUANDA SOUTH,9823,20
38,VIHIGA,214,LUANDA,1072,EMABUNGO,11252,24
38,VIHIGA,215,EMUHAYA,1073,NORTH EAST BUNYORE,13658,26
38,VIHIGA,215,EMUHAYA,1074,CENTRAL BUNYORE,12968,27
38,VIHIGA,215,EMUHAYA,1075,WEST BUNYORE,14868,34
39,BUNGOMA,216,MT. ELGON,1076,CHEPTAIS,11515,25
39,BUNGOMA,216,MT. ELGON,1077,CHESIKAKI,9862,22
39,BUNGOMA,216,MT. ELGON,1078,CHEPYUK,9575,23
39,BUNGOMA,216,MT. ELGON,1079,KAPKATENY,10568,27
39,BUNGOMA,216,MT. ELGON,1080,KAPTAMA,12009,27
39,BUNGOMA,216,MT. ELGON,1081,ELGON,12691,28
39,BUNGOMA,217,SIRISIA,1082,NAMWELA,11404,25
39,BUNGOMA,217,SIRISIA,1083,MALAKISI/SOUTH KULISIRU,14685,32
39,BUNGOMA,217,SIRISIA,1084,LWANDANYI,14851,42
39,BUNGOMA,218,KABUCHAI,1085,KABUCHAI/CHWELE,15177,31
39,BUNGOMA,218,KABUCHAI,1086,WEST NALONDO,14016,30
39,BUNGOMA,218,KABUCHAI,1087,BWAKE/LUUYA,13887,27
39,BUNGOMA,218,KABUCHAI,1088,MUKUYUNI,14396,35
,,,,,,,
39,BUNGOMA,219,BUMULA,1089,SOUTH BUKUSU,9660,20
39,BUNGOMA,219,BUMULA,1090,BUMULA,11957,26
39,BUNGOMA,219,BUMULA,1091,KHASOKO,7281,14
39,BUNGOMA,219,BUMULA,1092,KABULA,8521,17
39,BUNGOMA,219,BUMULA,1093,KIMAETI,13711,29
39,BUNGOMA,219,BUMULA,1094,WEST BUKUSU,7992,17
39,BUNGOMA,219,BUMULA,1095,SIBOTI,11561,25
39,BUNGOMA,220,KANDUYI,1096,BUKEMBE WEST,9275,20
39,BUNGOMA,220,KANDUYI,1097,BUKEMBE EAST,11152,22
39,BUNGOMA,220,KANDUYI,1098,TOWNSHIP,16992,28
39,BUNGOMA,220,KANDUYI,1099,KHALABA,13803,25
39,BUNGOMA,220,KANDUYI,1100,MUSIKOMA,13843,28
39,BUNGOMA,220,KANDUYI,1101,EAST SANG'ALO,12835,28
39,BUNGOMA,220,KANDUYI,1102,MARAKARU/TUUTI,14423,26
39,BUNGOMA,220,KANDUYI,1103,WEST SANG'ALO,13242,27
39,BUNGOMA,221,WEBUYE EAST,1104,MIHUU,14573,32
39,BUNGOMA,221,WEBUYE EAST,1105,NDIVISI,16013,37
39,BUNGOMA,221,WEBUYE EAST,1106,MARAKA,11677,24
39,BUNGOMA,222,WEBUYE WEST,1107,MISIKHU,12203,25
39,BUNGOMA,222,WEBUYE WEST,1108,SITIKHO,10854,21
39,BUNGOMA,222,WEBUYE WEST,1109,MATULO,14712,25
39,BUNGOMA,222,WEBUYE WEST,1110,BOKOLI,12697,25
39,BUNGOMA,223,KIMILILI,1111,KIBINGEI,13162,28
39,BUNGOMA,223,KIMILILI,1112,KIMILILI,15934,32
39,BUNGOMA,223,KIMILILI,1113,MAENI,9828,19
39,BUNGOMA,223,KIMILILI,1114,KAMUKUYWA,13344,28
39,BUNGOMA,224,TONGAREN,1115,MBAKALO,11574,28
39,BUNGOMA,224,TONGAREN,1116,NAITIRI/KABUYEFWE,14663,36
,,,,,,,
39,BUNGOMA,224,TONGAREN,1117,MILIMA,13319,28
39,BUNGOMA,224,TONGAREN,1118,NDALU/ TABANI,9501,19
39,BUNGOMA,224,TONGAREN,1119,TONGAREN,13326,28
39,BUNGOMA,224,TONGAREN,1120,SOYSAMBU/ MITUA,11586,25
40,BUSIA,225,TESO NORTH,1121,MALABA CENTRAL,11618,24
40,BUSIA,225,TESO NORTH,1122,MALABA NORTH,6749,16
40,BUSIA,225,TESO NORTH,1123,ANG'URAI SOUTH,8416,22
40,BUSIA,225,TESO NORTH,1124,ANG'URAI NORTH,8709,19
40,BUSIA,225,TESO NORTH,1125,ANG'URAI EAST,6163,15
40,BUSIA,225,TESO NORTH,1126,MALABA SOUTH,8178,22
40,BUSIA,226,TESO SOUTH,1127,ANG'OROM,12711,26
40,BUSIA,226,TESO SOUTH,1128,CHAKOL SOUTH,13370,32
40,BUSIA,226,TESO SOUTH,1129,CHAKOL NORTH,7850,19
40,BUSIA,226,TESO SOUTH,1130,AMUKURA WEST,7650,16
40,BUSIA,226,TESO SOUTH,1131,AMUKURA EAST,9799,21
40,BUSIA,226,TESO SOUTH,1132,AMUKURA CENTRAL,9962,22
40,BUSIA,227,NAMBALE,1133,NAMBALE TOWNSHIP,14785,25
40,BUSIA,227,NAMBALE,1134,BUKHAYO NORTH/WALTSI,9273,22
40,BUSIA,227,NAMBALE,1135,BUKHAYO EAST,9579,20
40,BUSIA,227,NAMBALE,1136,BUKHAYO CENTRAL,8622,19
40,BUSIA,228,MATAYOS,1137,BUKHAYO WEST,14278,33
40,BUSIA,228,MATAYOS,1138,MAYENJE,6497,12
40,BUSIA,228,MATAYOS,1139,MATAYOS SOUTH,13577,28
40,BUSIA,228,MATAYOS,1140,BUSIBWABO,5301,11
40,BUSIA,228,MATAYOS,1141,BURUMBA,17188,33
40,BUSIA,229,BUTULA,1142,MARACHI WEST,10050,20
40,BUSIA,229,BUTULA,1143,KINGANDOLE,8232,17
40,BUSIA,229,BUTULA,1144,MARACHI CENTRAL,10301,22
,,,,,,,
40,BUSIA,229,BUTULA,1145,MARACHI EAST,9547,21
40,BUSIA,229,BUTULA,1146,MARACHI NORTH,10827,22
40,BUSIA,229,BUTULA,1147,ELUGULU,8728,18
40,BUSIA,230,FUNYULA,1148,NAMBOBOTO NAMBUKU,13565,33
40,BUSIA,230,FUNYULA,1149,NANGINA,9977,22
40,BUSIA,230,FUNYULA,1150,AGENG'A NANGUBA,12264,24
40,BUSIA,230,FUNYULA,1151,BWIRI,8865,20
40,BUSIA,231,BUDALANGI,1152,BUNYALA CENTRAL,6672,16
40,BUSIA,231,BUDALANGI,1153,BUNYALA NORTH,11609,24
40,BUSIA,231,BUDALANGI,1154,BUNYALA WEST,12327,23
40,BUSIA,231,BUDALANGI,1155,BUNYALA SOUTH,7809,21
41,SIAYA,232,UGENYA,1156,WEST UGENYA,15595,31
41,SIAYA,232,UGENYA,1157,UKWALA,12415,23
41,SIAYA,232,UGENYA,1158,NORTH UGENYA,14300,27
41,SIAYA,232,UGENYA,1159,EAST UGENYA,15293,31
41,SIAYA,233,UGUNJA,1160,SIDINDI,12677,26
41,SIAYA,233,UGUNJA,1161,SIGOMERE,15128,32
41,SIAYA,233,UGUNJA,1162,UGUNJA,22682,44
41,SIAYA,234,ALEGO USONGA,1163,USONGA,7849,16
41,SIAYA,234,ALEGO USONGA,1164,WEST ALEGO,16911,35
41,SIAYA,234,ALEGO USONGA,1165,CENTRAL ALEGO,16097,33
41,SIAYA,234,ALEGO USONGA,1166,SIAYA TOWNSHIP,22112,40
41,SIAYA,234,ALEGO USONGA,1167,NORTH ALEGO,16299,31
41,SIAYA,234,ALEGO USONGA,1168,SOUTH EAST ALEGO,24066,51
41,SIAYA,235,GEM,1169,NORTH GEM,16782,35
41,SIAYA,235,GEM,1170,WEST GEM,11987,25
41,SIAYA,235,GEM,1171,CENTRAL GEM,11538,23
41,SIAYA,235,GEM,1172,YALA TOWNSHIP,12054,23
,,,,,,,
41,SIAYA,235,GEM,1173,EAST GEM,12228,26
41,SIAYA,235,GEM,1174,SOUTH GEM,15883,36
41,SIAYA,236,BONDO,1175,WEST YIMBO,14272,27
41,SIAYA,236,BONDO,1176,CENTRAL SAKWA,11827,23
41,SIAYA,236,BONDO,1177,SOUTH SAKWA,12667,28
41,SIAYA,236,BONDO,1178,YIMBO EAST,14983,30
41,SIAYA,236,BONDO,1179,WEST SAKWA,18087,34
41,SIAYA,236,BONDO,1180,NORTH SAKWA,18442,35
